MSE	Model	times
0.390351373860994	Climate-only	0-742 kya
0.561099641345415	Climate-only	0-742 kya
0.422236733726669	Climate-only	0-742 kya
0.106771396801758	Climate-only	0-742 kya
0.226192108976785	Climate-only	0-742 kya
0.514934559556711	Climate-only	0-742 kya
0.388832101911276	Climate-only	0-742 kya
0.223048968476362	Climate-only	0-742 kya
0.118153928555638	Climate-only	0-742 kya
0.147698238900908	Climate-only	0-742 kya
0.148386481565731	Climate-only	0-742 kya
0.159430513926747	Climate-only	0-742 kya
0.105638709903755	Climate-only	0-742 kya
0.110254339626241	Climate-only	0-742 kya
0.112131984624036	Climate-only	0-742 kya
0.102014609506816	Climate-only	0-742 kya
0.110646483760429	Climate-only	0-742 kya
0.101581233070492	Climate-only	0-742 kya
0.105118965394601	Climate-only	0-742 kya
0.114468726402563	Climate-only	0-742 kya
0.109751544821763	Climate-only	0-742 kya
0.112879460175061	Climate-only	0-742 kya
0.786888138279219	Climate-only	0-742 kya
0.113969342449415	Climate-only	0-742 kya
0.105014906290334	Climate-only	0-742 kya
0.158884002508512	Climate-only	0-742 kya
0.325719292356057	Climate-only	0-742 kya
0.120016251090562	Climate-only	0-742 kya
0.105501899537169	Climate-only	0-742 kya
0.282573940516084	Climate-only	0-742 kya
0.12344411714856	Climate-only	0-742 kya
0.0966816033077669	Climate-only	0-742 kya
0.0990580866768044	Climate-only	0-742 kya
0.12289635891924	Climate-only	0-742 kya
0.146625113029669	Climate-only	0-742 kya
0.464485558962827	Climate-only	0-742 kya
0.149605616464508	Climate-only	0-742 kya
0.139257726903553	Climate-only	0-742 kya
0.326563405336821	Climate-only	0-742 kya
0.53485200273996	Climate-only	0-742 kya
0.130867869408063	Climate-only	0-742 kya
0.124392610660043	Climate-only	0-742 kya
0.266847693980283	Climate-only	0-742 kya
0.208228456164769	Climate-only	0-742 kya
0.13055301842816	Climate-only	0-742 kya
0.391323002745415	Climate-only	0-742 kya
0.121091954573536	Climate-only	0-742 kya
0.14482447663678	Climate-only	0-742 kya
0.143360383700774	Climate-only	0-742 kya
0.313983612610056	Climate-only	0-742 kya
0.224457924484284	Climate-only	0-742 kya
0.13124150714981	Climate-only	0-742 kya
0.0997702323322957	Climate-only	0-742 kya
0.112149687894046	Climate-only	0-742 kya
0.101127217177379	Climate-only	0-742 kya
0.09887860739326	Climate-only	0-742 kya
0.193062394594561	Climate-only	0-742 kya
0.157921110294617	Climate-only	0-742 kya
0.18759718338723	Climate-only	0-742 kya
0.105754121935577	Climate-only	0-742 kya
0.14314829644579	Climate-only	0-742 kya
0.120584199097246	Climate-only	0-742 kya
0.151407221785288	Climate-only	0-742 kya
0.133347427375841	Climate-only	0-742 kya
0.10196548261326	Climate-only	0-742 kya
0.141296129700646	Climate-only	0-742 kya
0.136820098101782	Climate-only	0-742 kya
0.107323405621413	Climate-only	0-742 kya
0.114266457038946	Climate-only	0-742 kya
0.107977455074937	Climate-only	0-742 kya
0.101850077468227	Climate-only	0-742 kya
0.101245217597134	Climate-only	0-742 kya
0.117000135015142	Climate-only	0-742 kya
0.103858350860244	Climate-only	0-742 kya
0.125995640372484	Climate-only	0-742 kya
0.141467654329063	Climate-only	0-742 kya
0.276521258042562	Climate-only	0-742 kya
0.22931869474894	Climate-only	0-742 kya
0.11987280396308	Climate-only	0-742 kya
0.272449086346307	Climate-only	0-742 kya
0.106559514039857	Climate-only	0-742 kya
0.126162551126077	Climate-only	0-742 kya
0.10820866263463	Climate-only	0-742 kya
0.100082518368653	Climate-only	0-742 kya
0.166661253559599	Climate-only	0-742 kya
0.161518600265987	Climate-only	0-742 kya
0.186403034964137	Climate-only	0-742 kya
0.389003951023264	Climate-only	0-742 kya
0.103906358114616	Climate-only	0-742 kya
0.107836957968897	Climate-only	0-742 kya
0.0992885641191242	Climate-only	0-742 kya
0.146573421105295	Climate-only	0-742 kya
0.202084636912109	Climate-only	0-742 kya
0.247109932928149	Climate-only	0-742 kya
0.445701101901076	Climate-only	0-742 kya
0.173972373570375	Climate-only	0-742 kya
0.156618966578511	Climate-only	0-742 kya
0.144416115053751	Climate-only	0-742 kya
0.571477329110705	Climate-only	0-742 kya
0.183659543604637	Climate-only	0-742 kya
0.105740700171555	Climate-only	0-742 kya
0.103172494321709	Climate-only	0-742 kya
0.102697438021348	Climate-only	0-742 kya
0.110836168985595	Climate-only	0-742 kya
0.105773428067573	Climate-only	0-742 kya
0.356423227901209	Climate-only	0-742 kya
0.392121720041494	Climate-only	0-742 kya
0.277586396745576	Climate-only	0-742 kya
0.138012738789685	Climate-only	0-742 kya
0.411067632747277	Climate-only	0-742 kya
0.431513528723364	Climate-only	0-742 kya
0.150215364099651	Climate-only	0-742 kya
0.112281677041906	Climate-only	0-742 kya
0.109242935793903	Climate-only	0-742 kya
0.104366149826804	Climate-only	0-742 kya
0.130600588909484	Climate-only	0-742 kya
1.02237145543572	Climate-only	0-742 kya
0.125809134896136	Climate-only	0-742 kya
0.272637243705021	Climate-only	0-742 kya
0.131889136351022	Climate-only	0-742 kya
0.899261550988961	Climate-only	0-742 kya
0.21529246446661	Climate-only	0-742 kya
0.168645267758116	Climate-only	0-742 kya
0.123422734270793	Climate-only	0-742 kya
0.102049504881299	Climate-only	0-742 kya
0.100500329864424	Climate-only	0-742 kya
0.104415173912826	Climate-only	0-742 kya
0.12467617801146	Climate-only	0-742 kya
0.158271547398134	Climate-only	0-742 kya
0.135575079666297	Climate-only	0-742 kya
0.142764769967975	Climate-only	0-742 kya
0.119151502087041	Climate-only	0-742 kya
0.112652676807902	Climate-only	0-742 kya
0.098775417869495	Climate-only	0-742 kya
0.104729912392989	Climate-only	0-742 kya
0.104030900851082	Climate-only	0-742 kya
0.103319027536248	Climate-only	0-742 kya
0.115917903295396	Climate-only	0-742 kya
0.113644689653078	Climate-only	0-742 kya
0.107214355641936	Climate-only	0-742 kya
0.168584194804222	Climate-only	0-742 kya
0.133915213922352	Climate-only	0-742 kya
0.13444026138034	Climate-only	0-742 kya
0.123883780497896	Climate-only	0-742 kya
0.176118311897254	Climate-only	0-742 kya
0.122962275592598	Climate-only	0-742 kya
0.0989716228065661	Climate-only	0-742 kya
0.107208176656718	Climate-only	0-742 kya
0.100571897203994	Climate-only	0-742 kya
0.115267343336697	Climate-only	0-742 kya
0.106664284014463	Climate-only	0-742 kya
0.155948613801431	Climate-only	0-742 kya
0.132284471715554	Climate-only	0-742 kya
0.134978790648846	Climate-only	0-742 kya
0.133098160306407	Climate-only	0-742 kya
0.130417243404138	Climate-only	0-742 kya
0.115872248947074	Climate-only	0-742 kya
0.099187043856455	Climate-only	0-742 kya
0.103922118370042	Climate-only	0-742 kya
0.118805272936132	Climate-only	0-742 kya
0.111684288004535	Climate-only	0-742 kya
1.17416707212358	Climate-only	0-742 kya
0.106633713928974	Climate-only	0-742 kya
0.0926010934413436	Climate-only	0-742 kya
0.183772883506568	Climate-only	0-742 kya
0.413150349301346	Climate-only	0-742 kya
0.293245313437573	Climate-only	0-742 kya
0.13157702993678	Climate-only	0-742 kya
0.139832384282429	Climate-only	0-742 kya
0.102945231521401	Climate-only	0-742 kya
0.0975842088218919	Climate-only	0-742 kya
0.1045901300925	Climate-only	0-742 kya
0.11571239672885	Climate-only	0-742 kya
0.133303020127992	Climate-only	0-742 kya
0.156843021619217	Climate-only	0-742 kya
0.249377188476633	Climate-only	0-742 kya
0.13285402875467	Climate-only	0-742 kya
0.126925462297095	Climate-only	0-742 kya
0.104549168317054	Climate-only	0-742 kya
0.123762372446581	Climate-only	0-742 kya
0.104476124891066	Climate-only	0-742 kya
0.216227566377181	Climate-only	0-742 kya
0.102807049483356	Climate-only	0-742 kya
0.132995543950619	Climate-only	0-742 kya
0.132019547129336	Climate-only	0-742 kya
0.12670060910817	Climate-only	0-742 kya
0.209253283633479	Climate-only	0-742 kya
0.139651138616305	Climate-only	0-742 kya
0.161126813353772	Climate-only	0-742 kya
0.110056845771733	Climate-only	0-742 kya
0.197109307855423	Climate-only	0-742 kya
0.179412898849211	Climate-only	0-742 kya
0.135509470159847	Climate-only	0-742 kya
0.101115339655967	Climate-only	0-742 kya
0.107990323255432	Climate-only	0-742 kya
0.106169719635399	Climate-only	0-742 kya
0.115683701651703	Climate-only	0-742 kya
0.102756159993379	Climate-only	0-742 kya
0.335318848187105	Climate-only	0-742 kya
0.129285109469024	Climate-only	0-742 kya
0.108620447909472	Climate-only	0-742 kya
0.207017009458245	Climate-only	0-742 kya
0.33182888854523	Climate-only	0-742 kya
0.136085925334705	Climate-only	0-742 kya
0.101207954529508	Climate-only	0-742 kya
0.113364777595502	Climate-only	0-742 kya
0.111401424103604	Climate-only	0-742 kya
0.123366238548259	Climate-only	0-742 kya
0.370412694277274	Climate-only	0-742 kya
0.135746609024651	Climate-only	0-742 kya
0.102611009264643	Climate-only	0-742 kya
0.149972201566723	Climate-only	0-742 kya
0.269439083265778	Climate-only	0-742 kya
0.124655047119876	Climate-only	0-742 kya
0.119331385618037	Climate-only	0-742 kya
0.101619231867848	Climate-only	0-742 kya
0.103060787076566	Climate-only	0-742 kya
0.104499254573408	Climate-only	0-742 kya
0.130790564614018	Climate-only	0-742 kya
0.124429624146076	Climate-only	0-742 kya
0.103089143665297	Climate-only	0-742 kya
0.125780003048356	Climate-only	0-742 kya
0.14031861102779	Climate-only	0-742 kya
0.112471905960105	Climate-only	0-742 kya
0.13669179406066	Climate-only	0-742 kya
0.104336068969186	Climate-only	0-742 kya
0.102654611737889	Climate-only	0-742 kya
0.100218344211234	Climate-only	0-742 kya
0.1400159440213	Climate-only	0-742 kya
0.141727208451838	Climate-only	0-742 kya
0.111445029195114	Climate-only	0-742 kya
0.116528838426787	Climate-only	0-742 kya
0.134541275647406	Climate-only	0-742 kya
0.104253890588047	Climate-only	0-742 kya
0.106228922919132	Climate-only	0-742 kya
0.107204590920564	Climate-only	0-742 kya
0.096672234491769	Climate-only	0-742 kya
0.151476847422373	Climate-only	0-742 kya
0.144239527100228	Climate-only	0-742 kya
0.108605986922078	Climate-only	0-742 kya
0.133921976443514	Climate-only	0-742 kya
0.15569111924857	Climate-only	0-742 kya
0.115804624831364	Climate-only	0-742 kya
0.146614927432746	Climate-only	0-742 kya
0.126694801446747	Climate-only	0-742 kya
0.194827902006214	Climate-only	0-742 kya
0.597289511912625	Climate-only	0-742 kya
0.11713106027402	Climate-only	0-742 kya
0.113782847795981	Climate-only	0-742 kya
0.182596639962543	Climate-only	0-742 kya
0.295347375546026	Climate-only	0-742 kya
0.331709784276238	Climate-only	0-742 kya
0.111947576609646	Climate-only	0-742 kya
0.105628754682518	Climate-only	0-742 kya
0.100205383929695	Climate-only	0-742 kya
0.106781479347401	Climate-only	0-742 kya
0.103936744321824	Climate-only	0-742 kya
0.12896368601427	Climate-only	0-742 kya
0.168994654931091	Climate-only	0-742 kya
0.161884872579545	Climate-only	0-742 kya
0.112749251282209	Climate-only	0-742 kya
0.138516746255258	Climate-only	0-742 kya
0.212620627228553	Climate-only	0-742 kya
0.175414964412987	Climate-only	0-742 kya
0.0971957458519516	Climate-only	0-742 kya
0.206817592731175	Climate-only	0-742 kya
0.303365297760045	Climate-only	0-742 kya
0.473161314503223	Climate-only	0-742 kya
0.123942183018284	Climate-only	0-742 kya
0.101864012875261	Climate-only	0-742 kya
0.171128848334137	Climate-only	0-742 kya
0.343396542335528	Climate-only	0-742 kya
0.103979361726082	Climate-only	0-742 kya
0.109116221037645	Climate-only	0-742 kya
0.118354428598554	Climate-only	0-742 kya
0.100671272306667	Climate-only	0-742 kya
0.109642583108874	Climate-only	0-742 kya
0.279429016808609	Climate-only	0-742 kya
0.253480539210994	Climate-only	0-742 kya
0.129153577907155	Climate-only	0-742 kya
0.192105582877405	Climate-only	0-742 kya
0.24461606780579	Climate-only	0-742 kya
0.11293753000792	Climate-only	0-742 kya
0.159431512081853	Climate-only	0-742 kya
0.125786493324709	Climate-only	0-742 kya
0.105087891876173	Climate-only	0-742 kya
0.104792603159876	Climate-only	0-742 kya
0.444887569365143	Climate-only	0-742 kya
0.630003966257673	Climate-only	0-742 kya
0.385079024056623	Climate-only	0-742 kya
0.24917011992329	Climate-only	0-742 kya
0.168226671471297	Climate-only	0-742 kya
0.232992365701935	Climate-only	0-742 kya
0.399299021357933	Climate-only	0-742 kya
0.274774689999364	Climate-only	0-742 kya
0.192141981837533	Climate-only	0-742 kya
0.0996437308583882	Climate-only	0-742 kya
0.106296702755361	Climate-only	0-742 kya
0.191050455396093	Climate-only	0-742 kya
0.152533618270712	Climate-only	0-742 kya
0.212743801175844	Climate-only	0-742 kya
0.121738894030558	Climate-only	0-742 kya
0.130827970692848	Climate-only	0-742 kya
0.131269700811563	Climate-only	0-742 kya
0.134898559766911	Climate-only	0-742 kya
0.258223439764979	Climate-only	0-742 kya
0.305308473952363	Climate-only	0-742 kya
0.17256788528425	Climate-only	0-742 kya
0.116894836612385	Climate-only	0-742 kya
0.098039812761275	Climate-only	0-742 kya
0.116483569830443	Climate-only	0-742 kya
0.180371105303483	Climate-only	0-742 kya
0.350988025775252	Climate-only	0-742 kya
0.14409209003995	Climate-only	0-742 kya
0.151102688690389	Climate-only	0-742 kya
0.17319097824017	Climate-only	0-742 kya
0.164229781196135	Climate-only	0-742 kya
0.137332035789883	Climate-only	0-742 kya
0.130989730589564	Climate-only	0-742 kya
0.196369723580085	Climate-only	0-742 kya
0.100351955332872	Climate-only	0-742 kya
0.154677446600034	Climate-only	0-742 kya
0.324660626285942	Climate-only	0-742 kya
0.352818521185934	Climate-only	0-742 kya
0.147602227187108	Climate-only	0-742 kya
0.128499734677389	Climate-only	0-742 kya
0.202210623076258	Climate-only	0-742 kya
0.332569877774974	Climate-only	0-742 kya
0.103613596642352	Climate-only	0-742 kya
0.116463675964084	Climate-only	0-742 kya
0.153767268151388	Climate-only	0-742 kya
0.133124316622318	Climate-only	0-742 kya
0.11488264784093	Climate-only	0-742 kya
0.192846228559517	Climate-only	0-742 kya
0.119768146252039	Climate-only	0-742 kya
0.105232237755806	Climate-only	0-742 kya
0.172682160875523	Climate-only	0-742 kya
0.184173871113369	Climate-only	0-742 kya
0.170600659036973	Climate-only	0-742 kya
0.109820561552854	Climate-only	0-742 kya
0.112719994544071	Climate-only	0-742 kya
0.152138102691534	Climate-only	0-742 kya
0.131494858462446	Climate-only	0-742 kya
0.100786619639377	Climate-only	0-742 kya
0.569095000731968	Climate-only	0-742 kya
0.172949781903796	Climate-only	0-742 kya
0.229196639308091	Climate-only	0-742 kya
0.136419081821724	Climate-only	0-742 kya
0.557587169711461	Climate-only	0-742 kya
0.103895721858115	Climate-only	0-742 kya
0.103155838108212	Climate-only	0-742 kya
0.145644309978578	Climate-only	0-742 kya
0.142934492847424	Climate-only	0-742 kya
0.212395227363338	Climate-only	0-742 kya
0.178698347681604	Climate-only	0-742 kya
0.14775502181378	Climate-only	0-742 kya
0.201010561512626	Climate-only	0-742 kya
0.140844648421029	Climate-only	0-742 kya
0.117908099461669	Climate-only	0-742 kya
0.110296673150918	Climate-only	0-742 kya
0.132265927421701	Climate-only	0-742 kya
0.133312081568144	Climate-only	0-742 kya
0.125597261996034	Climate-only	0-742 kya
0.122795851442949	Climate-only	0-742 kya
0.127390881393859	Climate-only	0-742 kya
0.145257609176577	Climate-only	0-742 kya
0.147049155016084	Climate-only	0-742 kya
0.129538789219945	Climate-only	0-742 kya
0.125789610222979	Climate-only	0-742 kya
0.211383444238212	Climate-only	0-742 kya
0.209515469838421	Climate-only	0-742 kya
0.0985921548140041	Climate-only	0-742 kya
0.146834809401302	Climate-only	0-742 kya
0.232335985487782	Climate-only	0-742 kya
0.246845527551798	Climate-only	0-742 kya
0.163360403004982	Climate-only	0-742 kya
0.150839433299942	Climate-only	0-742 kya
0.201883747254863	Climate-only	0-742 kya
0.196899704237323	Climate-only	0-742 kya
0.166639193841002	Climate-only	0-742 kya
0.112133109959467	Climate-only	0-742 kya
0.102432566806722	Climate-only	0-742 kya
0.127092677307307	Climate-only	0-742 kya
0.144656584805503	Climate-only	0-742 kya
0.162985582994349	Climate-only	0-742 kya
0.157521192851018	Climate-only	0-742 kya
0.160946588979622	Climate-only	0-742 kya
0.216853813644839	Climate-only	0-742 kya
0.295823250977761	Climate-only	0-742 kya
0.109380479333445	Climate-only	0-742 kya
0.325906894063037	Climate-only	0-742 kya
0.479536126565206	Climate-only	0-742 kya
0.335684011851792	Climate-only	0-742 kya
0.139232278238194	Climate-only	0-742 kya
0.200238452266921	Climate-only	0-742 kya
0.400140913289813	Climate-only	0-742 kya
0.142078626803185	Climate-only	0-742 kya
0.142876606497679	Climate-only	0-742 kya
0.112212745214247	Climate-only	0-742 kya
0.105565009032155	Climate-only	0-742 kya
0.111440158470695	Climate-only	0-742 kya
0.113001265766662	Climate-only	0-742 kya
0.104185867840427	Climate-only	0-742 kya
0.0973881895528685	Climate-only	0-742 kya
0.126691932153764	Climate-only	0-742 kya
0.21939970128034	Climate-only	0-742 kya
0.116110808523071	Climate-only	0-742 kya
0.115607149436484	Climate-only	0-742 kya
0.175870685127251	Climate-only	0-742 kya
0.232803410010262	Climate-only	0-742 kya
0.11890261070051	Climate-only	0-742 kya
0.103252935314488	Climate-only	0-742 kya
0.101347238390611	Climate-only	0-742 kya
0.111930711080973	Climate-only	0-742 kya
0.179711328964812	Climate-only	0-742 kya
0.177793737674483	Climate-only	0-742 kya
0.227188821558695	Climate-only	0-742 kya
0.136286873381172	Climate-only	0-742 kya
0.11371711820021	Climate-only	0-742 kya
0.181433446445411	Climate-only	0-742 kya
0.206729282139063	Climate-only	0-742 kya
0.138277402841183	Climate-only	0-742 kya
0.221122102115592	Climate-only	0-742 kya
0.129932267492738	Climate-only	0-742 kya
0.102581904713345	Climate-only	0-742 kya
0.111852647012457	Climate-only	0-742 kya
0.201912408565694	Climate-only	0-742 kya
0.170169826438069	Climate-only	0-742 kya
0.104370857523396	Climate-only	0-742 kya
0.104753797659868	Climate-only	0-742 kya
0.107097254286835	Climate-only	0-742 kya
0.106149035684292	Climate-only	0-742 kya
0.138315425758156	Climate-only	0-742 kya
0.147169198236556	Climate-only	0-742 kya
0.100267024190438	Climate-only	0-742 kya
