Species	Ne	logNe	t	midT	Mass.g
Cervus_nippon	87853.9067288559	4.94376107867206	180736.584017734	215130.009451967	53000
Cervus_nippon	65486.3015808457	4.81615046380816	249523.434886201	294328.697685955	53000
Cervus_nippon	49357.5282851602	4.69335340307151	339133.960485709	397503.010651816	53000
Cervus_nippon	41245.0279560287	4.61537160230636	455872.060817922	531911.030447897	53000
Cervus_nippon	38355.0395771914	4.58382243521517	607950.000077871	707008.060572841	53000
Connochaetes_taurinus	19220.1467168635	4.28375669852925	35753.6788684033	47008.5974400326	179999
Connochaetes_taurinus	36295.3760236554	4.55985130009605	58263.5160116619	71413.9269935174	179999
Connochaetes_taurinus	60471.6530717898	4.78155184077634	84564.3379753729	99929.4699300035	179999
Connochaetes_taurinus	81571.2591859822	4.91153716640552	115294.601884634	133247.446119612	179999
Connochaetes_taurinus	96631.4173824302	4.98511834978517	151200.290354591	172176.655352764	179999
Connochaetes_taurinus	105006.186311346	5.02121488575316	193153.020350937	217662.111098756	179999
Connochaetes_taurinus	101798.085127741	5.00773960878387	242171.201846574	270807.980875598	179999
Connochaetes_taurinus	87512.9454500171	4.94207230126982	299444.759904623	332904.390112657	179999
Connochaetes_taurinus	71349.3337002765	4.85338992178641	366364.020320691	405458.740174613	179999
Connochaetes_taurinus	59954.8560528177	4.77782436460806	444553.460028536	490232.300797364	179999
Connochaetes_taurinus	54475.5793268645	4.73620185749787	535911.141566191	589282.965223718	179999
Connochaetes_taurinus	53434.4426639634	4.72782128393835	642654.788881246	705015.205927426	179999
Crocuta_crocuta_dnaZoo	12738.0337290451	4.10510239451971	3885.65108848664	6118.50320106564	62999.9
Crocuta_crocuta_dnaZoo	9316.3541327245	3.9692459885536	8351.35531364464	10917.5293952142	62999.9
Crocuta_crocuta_dnaZoo	15473.2255553954	4.18958085635542	13483.7034767838	16432.95810042	62999.9
Crocuta_crocuta_dnaZoo	24792.8446316221	4.39432635883482	19382.2127240562	22771.7344628618	62999.9
Crocuta_crocuta_dnaZoo	34384.0804965495	4.5363574148751	26161.2562016673	30056.7684866225	62999.9
Crocuta_crocuta_dnaZoo	40523.4958451335	4.60770690363698	33952.2807715777	38429.3182805874	62999.9
Crocuta_crocuta_dnaZoo	46540.0326120482	4.66782668327447	42906.355789597	48051.729078366	62999.9
Crocuta_crocuta_dnaZoo	48836.0737355005	4.68874074078576	53197.102367135	59110.5811413243	62999.9
Crocuta_crocuta_dnaZoo	45025.9737098265	4.65346311343454	65024.0599155136	71820.307583125	62999.9
Crocuta_crocuta_dnaZoo	40333.5021017131	4.60566593282876	78616.5552507364	95404.1513760957	62999.9
Crocuta_crocuta_dnaZoo	42880.3275047935	4.63225809368521	112191.747501455	134365.583024878	62999.9
Crocuta_crocuta_dnaZoo	43180.2829992358	4.63528548432993	156539.418548301	185827.648867177	62999.9
Crocuta_crocuta_dnaZoo	36642.5088183931	4.56398520104067	215115.879186053	253801.132096197	62999.9
Crocuta_crocuta_dnaZoo	31977.5774287656	4.50484555918598	292486.385006341	343583.661162259	62999.9
Crocuta_crocuta_dnaZoo	33097.4346994638	4.51979433398594	394680.937318177	462172.589411517	62999.9
Crocuta_crocuta_dnaZoo	38793.8612182908	4.58876300781201	529664.241504858	618810.345660954	62999.9
Crocuta_crocuta_dnaZoo	41602.3545738196	4.61911791114307	707956.44981705	825704.758529645	62999.9
Dicerorhinus_sumatrensis_sumatrensis	2666.06472845626	3.42587068929019	15839.2400910296	24929.188054412	1266667
Dicerorhinus_sumatrensis_sumatrensis	3916.75717445053	3.59292664760987	34019.1360177944	44452.3580034621	1266667
Dicerorhinus_sumatrensis_sumatrensis	7133.73964736254	3.85331725529992	54885.5799891298	66860.5793445405	1266667
Dicerorhinus_sumatrensis_sumatrensis	10175.1400117334	4.00754039390756	78835.5786999513	92580.1927567672	1266667
Dicerorhinus_sumatrensis_sumatrensis	13466.0818979512	4.12924125143002	106324.806813583	122100.541739652	1266667
Dicerorhinus_sumatrensis_sumatrensis	18109.0659404179	4.25789605012721	137876.276665722	155983.282903137	1266667
Dicerorhinus_sumatrensis_sumatrensis	20932.7440016161	4.32082616224449	174090.289140551	194873.072092866	1266667
Dicerorhinus_sumatrensis_sumatrensis	23077.0837649904	4.36318092645974	215655.85504518	239509.82966582	1266667
Dicerorhinus_sumatrensis_sumatrensis	32546.1662225772	4.51249983817489	263363.804286459	290742.818276436	1266667
Dicerorhinus_sumatrensis_sumatrensis	40428.7680273164	4.60669050742098	318121.832266413	385615.618596033	1266667
Dicerorhinus_sumatrensis_sumatrensis	36644.1679621262	4.56400486510513	453109.404925653	542024.990696585	1266667
Dicerorhinus_sumatrensis_sumatrensis	38594.1466396015	4.58652144262814	630940.576467516	748077.009655266	1266667
Diceros_bicornis	6855.20984163667	3.83602075331518	20037.7575811236	31472.1279740721	1180510.9
Diceros_bicornis	6121.87478737328	3.78688444259079	42906.4983670206	55956.344464201	1180510.9
Diceros_bicornis	8201.38760070702	3.91388733730417	69006.1905613814	83899.7507057262	1180510.9
Diceros_bicornis	20710.8657783092	4.31619825412682	98793.3108500711	115791.069453611	1180510.9
Diceros_bicornis	36454.6609682591	4.56175306361103	132788.82805715	152188.07140421	1180510.9
Diceros_bicornis	29466.0821550976	4.4693223953839	171587.314751269	193727.330456637	1180510.9
Diceros_bicornis	28484.4090808621	4.45460721429357	215867.346162005	241135.357221222	1180510.9
Diceros_bicornis	35647.267438747	4.55202624437702	266403.368280439	295241.305497166	1180510.9
Diceros_bicornis	38524.8068327559	4.58574046979984	324079.242713892	356991.473952309	1180510.9
Diceros_bicornis	45855.4361162215	4.66139082823576	389903.705190726	470334.880341152	1180510.9
Diceros_bicornis	33551.6706003179	4.52571414937644	550766.055491579	655529.720076203	1180510.9
Diceros_bicornis_minor	1067.29066373818	3.02828271039627	9830.63134862938	15487.4046961108	1180510.9
Diceros_bicornis_minor	9309.20841303815	3.96891275332663	21144.1780435923	27654.255284814	1180510.9
Diceros_bicornis_minor	4040.52664703087	3.60643797525738	34164.3325260357	41656.4314812719	1180510.9
Diceros_bicornis_minor	4624.85045415264	3.6650976942672	49148.530436508	57770.7855458063	1180510.9
Diceros_bicornis_minor	6476.64435850005	3.81135004999793	66393.0406551045	76315.9319054746	1180510.9
Diceros_bicornis_minor	7689.54101168482	3.88590041755935	86238.8231558447	97658.5468265683	1180510.9
Diceros_bicornis_minor	10068.9364267918	4.00298359881878	109078.270497292	122220.618370028	1180510.9
Diceros_bicornis_minor	12317.8834272304	4.09053608974042	135362.966242763	150487.789976528	1180510.9
Diceros_bicornis_minor	13337.6057091711	4.12507787451146	165612.613710292	183018.962651338	1180510.9
Diceros_bicornis_minor	17673.7488231882	4.24732867856973	200425.311592384	243511.139826614	1180510.9
Diceros_bicornis_minor	22629.807191122	4.35468085372545	286596.968060844	343661.882786989	1180510.9
Diceros_bicornis_minor	27708.059348242	4.44260610918663	400726.797513133	476306.277498969	1180510.9
Diceros_bicornis_minor	29475.0109974432	4.46945397580709	551885.757484806	651986.805954653	1180510.9
Elaphurus_davidianus	244.152939333158	2.38766195708005	1507.85205388052	2378.91285832964	149000
Elaphurus_davidianus	675.797065573961	2.82981630166231	3249.97366277875	4256.36805418456	149000
Elaphurus_davidianus	1526.4387902959	3.18367939391492	5262.76244559036	6425.51671702564	149000
Elaphurus_davidianus	3375.46069757083	3.52833305561399	7588.27098846091	8931.6782125934	149000
Elaphurus_davidianus	5127.8785254306	3.70993772860904	10275.0854367259	11827.2130136245	149000
Elaphurus_davidianus	6331.71731181139	3.80152151695138	13379.3405905231	15172.6166513429	149000
Elaphurus_davidianus	7894.90440424481	3.89734687570463	16965.8927121628	19037.7836302632	149000
Elaphurus_davidianus	9991.60194821235	3.99963512401116	21109.6745483636	23503.4677128942	149000
Elaphurus_davidianus	13308.6240528551	4.12413315711691	25897.2608774249	28662.9690836308	149000
Elaphurus_davidianus	21670.2922423975	4.33586476819129	31428.6772898367	38315.9487944869	149000
Elaphurus_davidianus	39648.9614909575	4.59823181650474	45203.2202991371	54396.8429712433	149000
Elaphurus_davidianus	70871.801732763	4.85047347371891	63590.4656433495	75862.7708341637	149000
Elaphurus_davidianus	94463.0738830259	4.97526207366409	88135.0760249779	104517.026869386	149000
Elaphurus_davidianus	78881.1291124168	4.89697311851255	120898.977713795	142766.777552207	149000
Elaphurus_davidianus	71521.3669165179	4.85443580610425	164634.577390618	193825.280885864	149000
Elaphurus_davidianus	60059.1053696595	4.77857885873353	223015.98438111	261981.823507305	149000
Elaphurus_davidianus	44504.0644968142	4.64839967632766	300947.662633499	352962.05204538	149000
Elaphurus_davidianus	35921.6201686815	4.55535591637082	404976.441457262	474408.969193384	149000
Elaphurus_davidianus	36737.582354162	4.56511057263407	543841.496929506	636525.001673796	149000
Elaphurus_davidianus	46114.8391287791	4.66384069794386	729208.506418085	852929.078486725	149000
Elephas_maximus	748.437218464522	2.87415537606456	5372.70137482591	7177.13896133427	3160000
Elephas_maximus	1649.0606464403	3.2172366277064	8981.57654784262	11185.8319218536	3160000
Elephas_maximus	3172.24761452823	3.50136707947348	13390.0872958646	16082.7499793427	3160000
Elephas_maximus	4658.75148929435	3.66826954459575	18775.4126628207	22064.7013779491	3160000
Elephas_maximus	4928.982787154	3.6927573015272	25353.9900930775	29372.1020971758	3160000
Elephas_maximus	4032.83886187795	3.60561086946725	33390.2141012741	38298.6382244659	3160000
Elephas_maximus	3007.04218485173	3.47813952072433	43207.0623476578	49203.0692654736	3160000
Elephas_maximus	2351.94494450717	3.37142715134263	55199.0761832894	62523.6467697274	3160000
Elephas_maximus	2054.05528102127	3.31261212763488	69848.2173561655	78795.7277595153	3160000
Elephas_maximus	2018.68171144761	3.30506784848355	87743.2381628651	98673.2908496786	3160000
Elephas_maximus	2188.48117064186	3.34014281436174	109603.343536492	122955.219796037	3160000
Elephas_maximus	2534.88553746728	3.4039583535831	136307.096055582	152617.4108142	3160000
Elephas_maximus	3024.1375834016	3.48060154554375	168927.725572819	188851.994069166	3160000
Elephas_maximus	3614.4322190163	3.55804008489065	208776.262565514	233115.245656248	3160000
Elephas_maximus	4286.79333500029	3.63213254681074	257454.228746983	287186.115666678	3160000
Elephas_maximus	5080.49498092054	3.70590602665601	316918.002586373	353237.724594071	3160000
Elephas_maximus	6102.48678890422	3.78550684789878	389557.446601768	433924.701538509	3160000
Elephas_maximus	7510.26289284472	3.87565513952261	478291.956475249	532489.874350406	3160000
Elephas_maximus	9498.67841745972	3.97766318466453	586687.792225562	652894.599615165	3160000
Elephas_maximus	12275.0845558312	4.08902449240433	719101.407004769	799977.970470195	3160000
Equus_asinus	3523.59876465033	3.54698644905352	5056.11740127149	7935.83871670805	275000
Equus_asinus	3264.06235830276	3.51375844714313	10815.5600321446	14095.861574389	275000
Equus_asinus	7246.10308296998	3.86010450801022	17376.1631166334	21112.7671242401	275000
Equus_asinus	15931.7356827282	4.20226309258509	24849.3711318468	29105.7510194439	275000
Equus_asinus	31966.0543919132	4.50468903409563	33362.1309070409	38210.5894835077	275000
Equus_asinus	47446.3549931774	4.67620285391496	43059.0480599746	48581.9457308836	275000
Equus_asinus	51518.7557523196	4.71196536567887	54104.8434017927	60395.9972194995	275000
Equus_asinus	45725.366986282	4.66015719975759	66687.1510372063	73853.428364147	275000
Equus_asinus	42671.8018805361	4.63014098197934	81019.7056910876	89182.8395477226	275000
Equus_asinus	39038.8907490291	4.59149746912735	97345.9734043576	117236.765945898	275000
Equus_asinus	35109.7973387979	4.54542832263266	137127.558487438	162937.005647058	275000
Equus_asinus	32525.5412077395	4.51222453172338	188746.452806679	222235.694690535	275000
Equus_asinus	28816.4822124042	4.4596409629808	255724.936574391	299179.153746082	275000
Equus_asinus	24489.4433897218	4.38897891433992	342633.370917773	399017.716569823	275000
Equus_asinus	21533.4589902065	4.33311379757546	455402.062221873	528563.993135244	275000
Equus_asinus	20730.5185780888	4.3166101661935	601725.924048616	696657.736647886	275000
Equus_asinus_somalicus	590.898018605501	2.77151253370933	3014.46059652513	4746.20109261936	275000
Equus_asinus_somalicus	3015.32114614529	3.47933357338207	6477.94158871359	8467.63430473025	275000
Equus_asinus_somalicus	3210.04145830352	3.50651064143795	10457.3270207469	12743.395350903	275000
Equus_asinus_somalicus	6316.51596593684	3.80047759822145	15029.4636810591	17656.0543943252	275000
Equus_asinus_somalicus	13299.8467800623	4.12384663773725	20282.6451075912	23300.4808756695	275000
Equus_asinus_somalicus	25584.4500052086	4.40797608528037	26318.3166437477	29785.6755577549	275000
Equus_asinus_somalicus	36131.094915125	4.55788112260848	33253.0344717622	37236.8754632824	275000
Equus_asinus_somalicus	36427.5622224657	4.56143010869029	41220.7164548027	45797.9723545603	275000
Equus_asinus_somalicus	31603.7515902211	4.4997386395242	50375.228254318	55634.2914590146	275000
Equus_asinus_somalicus	20345.2789569851	4.30846364890293	60893.3546637111	73878.2664566258	275000
Equus_asinus_somalicus	14553.2859027915	4.16296106124877	86863.1782495406	104004.543071004	275000
Equus_asinus_somalicus	18151.0848595526	4.25890258719236	121145.907892467	143774.20083958	275000
Equus_asinus_somalicus	28711.3471128208	4.45805356971488	166402.493786692	196274.073269046	275000
Equus_asinus_somalicus	37176.6920071367	4.57027074350578	226145.652751399	265579.085174078	275000
Equus_asinus_somalicus	33279.4426724602	4.52217604459279	305012.517596757	357068.539393415	275000
Equus_asinus_somalicus	25576.7019547469	4.40784454267596	409124.561190073	477843.646463909	275000
Equus_asinus_somalicus	21776.7121776606	4.33799231110001	546562.731737745	637278.704989008	275000
Equus_asinus_somalicus	21445.1930226818	4.33132995956592	727994.678240271	847748.714111542	275000
Equus_caballus	26689.8985556099	4.42634692310101	12106.2281079611	16100.0405940419	2e+05
Equus_caballus	17241.8157082651	4.23658299876005	20093.8530801227	24912.8314000469	2e+05
Equus_caballus	60703.8817835567	4.78321646345213	29731.8097199712	35546.4422618934	2e+05
Equus_caballus	151447.986658377	5.1802635042191	41361.0748038156	48377.0747425975	2e+05
Equus_caballus	154780.776029606	5.18971701976606	55393.0746813793	63858.6578091336	2e+05
Equus_caballus	93244.8174974612	4.96962470327106	72324.2409368878	82538.9071738092	2e+05
Equus_caballus	81559.644004096	4.91147532147842	92753.5734107305	105078.702673194	2e+05
Equus_caballus	114743.778461292	5.05972914690489	117403.831935657	132275.469227863	2e+05
Equus_caballus	148286.231006592	5.17110082685121	147147.106520069	165091.388567032	2e+05
Equus_caballus	152523.167378281	5.18333581548851	183035.670613995	204687.439807541	2e+05
Equus_caballus	110687.135046351	5.04409714659633	226339.209001086	252464.473192969	2e+05
Equus_caballus	49973.5005199179	4.69873977176073	278589.737384852	310112.770121555	2e+05
Equus_caballus	21972.9174514077	4.34188772414531	341635.802858258	379671.842824046	2e+05
Equus_caballus	14273.1336889464	4.15451933361975	417707.882789833	463602.589316422	2e+05
Equus_caballus	16622.6586989729	4.22070048791666	509497.295843012	564874.356363937	2e+05
Equus_caballus	32479.5176045393	4.51160957034616	620251.416884862	687069.990616487	2e+05
Equus_grevyi	1757.34367571133	3.24485670279828	4399.79679262694	6900.98949131588	350000
Equus_grevyi	6944.63329913488	3.84164931841535	9402.18219000482	12245.9339407486	350000
Equus_grevyi	14419.9783890146	4.15896460951387	15089.6856914924	18322.9127931457	350000
Equus_grevyi	32728.0554680906	4.51492020254095	21556.139894799	25232.1842218508	350000
Equus_grevyi	43827.389163563	4.64174560011711	28908.2285489025	33087.7375872683	350000
Equus_grevyi	46949.0304230932	4.67162662777895	37267.2466256341	42019.174036638	350000
Equus_grevyi	45696.4690345501	4.65988264343845	46771.1014476419	52173.8446675196	350000
Equus_grevyi	38286.8614113818	4.58304976625404	57576.5878873974	63719.2815304742	350000
Equus_grevyi	31826.1023683076	4.5027834553479	69861.9751735509	76845.9615776927	350000
Equus_grevyi	25370.8562111547	4.40433512396218	83829.9479818344	100798.467722694	350000
Equus_grevyi	24752.1066815216	4.39361216816752	117766.987463554	139701.753997074	350000
Equus_grevyi	24846.5206279085	4.39526558108158	161636.520530594	189991.025827923	350000
Equus_grevyi	20209.9440756567	4.30556511175047	218345.531125251	254998.66665909	350000
Equus_grevyi	16640.4865014708	4.2211660191792	291651.802192928	339032.362367558	350000
Equus_grevyi	17768.0425477042	4.24963958551177	386412.922542188	447660.547056855	350000
Equus_grevyi	22705.8952405758	4.35613862979467	508908.171571522	588081.391450385	350000
Equus_grevyi	24807.4528267959	4.39458217418526	667254.611329247	769599.784642633	350000
Equus_hemionus	10624.1586836127	4.02629454874295	12503.9907652492	19541.161925078	2e+05
Equus_hemionus	28164.1600921273	4.44969680429165	26578.3330849068	34499.28870019	2e+05
Equus_hemionus	97951.6504234634	4.99101175798021	42420.2443154731	51335.9771340014	2e+05
Equus_hemionus	114410.02521903	5.05846408133238	60251.7099525297	70287.1520825184	2e+05
Equus_hemionus	77303.8178510068	4.88820094321561	80322.5942125071	91618.3677393965	2e+05
Equus_hemionus	84427.7456701246	4.92648519320433	102914.141266286	115628.528726056	2e+05
Equus_hemionus	108644.790659045	5.03600890744192	128342.916185826	142654.078506169	2e+05
Equus_hemionus	113631.161174865	5.05549744467186	156965.240826513	173073.713814872	2e+05
Equus_hemionus	100554.734183487	5.00240252228596	189182.18680323	207313.691163838	2e+05
Equus_hemionus	63397.2511484905	4.80207042764635	225445.195524446	268825.480417683	2e+05
Equus_hemionus	50852.4418357735	4.70631181173941	312205.76531092	367166.348322966	2e+05
Equus_hemionus	68824.7657528776	4.83774474193379	422126.931335012	491759.15464701	2e+05
Equus_hemionus	96929.0351302054	4.98645388962049	561391.377959009	649611.812635063	2e+05
Equus_hemionus	96055.5207425418	4.98252233077105	737832.247311117	849602.986837263	2e+05
Equus_kiang	3866.56877487233	3.5873257394027	14061.4936553194	18579.9074812948	250000
Equus_kiang	8698.49547196657	3.93944414173038	23098.3213072701	28452.6356435362	250000
Equus_kiang	12827.7869111282	4.10815173703051	33806.9499798024	40151.8053019812	250000
Equus_kiang	12686.6714445954	4.10334769279106	46496.66062416	54015.3056888898	250000
Equus_kiang	12840.3744121953	4.10857768750072	61533.9507536197	70443.5350922543	250000
Equus_kiang	13330.6874071599	4.12485254472062	79353.119430889	89910.9649474465	250000
Equus_kiang	12720.1338268493	4.10449168049136	100468.810464004	112979.843270341	250000
Equus_kiang	12275.851539105	4.08905162754918	125490.876076679	140316.43320723	250000
Equus_kiang	13575.7658196482	4.13276433784588	155141.990337781	172710.25569473	250000
Equus_kiang	17936.3714490466	4.25373458926299	190278.52105168	211096.891986028	250000
Equus_kiang	26648.3851586836	4.42567089674264	231915.262920377	256585.004613952	250000
Equus_kiang	39737.154231215	4.59919676197024	281254.746307527	310488.357196052	250000
Equus_kiang	55586.752751859	4.74497130431127	339721.968084576	374363.757860764	250000
Equus_kiang	73091.3134009948	4.86386576592939	409005.547636951	450056.022156628	250000
Equus_kiang	90344.4844177248	4.95590164378057	491106.496676305	539751.254039535	250000
Equus_kiang	100507.263528457	5.00219744878476	588396.011402765	646039.983771303	250000
Equus_kiang	93504.6748120363	4.97083332418074	703683.956139841	771991.986244977	250000
Equus_quagga_dnaZoo	70830.677936229	4.85022139854771	8249.37288679422	12922.8747741551	175000
Equus_quagga_dnaZoo	62028.4541272535	4.79259095781547	17596.3766615159	22891.7173355033	175000
Equus_quagga_dnaZoo	81601.9808503692	4.91170070117964	28187.0580094907	34186.9770272661	175000
Equus_quagga_dnaZoo	173288.640015167	5.23877009335191	40186.8960450414	46985.1419816443	175000
Equus_quagga_dnaZoo	167725.58250289	5.2245993088344	53783.3879182471	61486.1831855861	175000
Equus_quagga_dnaZoo	143841.070877447	5.15788290766526	69188.978452925	77916.6790221381	175000
Equus_quagga_dnaZoo	125622.532829397	5.09906754549809	86644.3795913512	96533.3555516531	175000
Equus_quagga_dnaZoo	117725.008562295	5.07086873070157	106422.331511955	117627.097849653	175000
Equus_quagga_dnaZoo	127427.788705466	5.10526414672332	128831.864187352	141527.495078398	175000
Equus_quagga_dnaZoo	135026.830320847	5.13042007295828	154223.125969444	184906.851219014	175000
Equus_quagga_dnaZoo	116824.518954658	5.06753400141672	215590.576468585	254982.850420367	175000
Equus_quagga_dnaZoo	85918.1500419082	4.93408491738667	294375.12437215	344947.577178025	175000
Equus_quagga_dnaZoo	65391.537800932	4.8155215507074	395520.0299839	460445.781310998	175000
Equus_quagga_dnaZoo	51073.5294939002	4.70819587130295	525371.532638096	608724.285995128	175000
Equus_quagga_dnaZoo	38849.2469724527	4.5893826051478	692077.039352159	799086.682678359	175000
Equus_zebra_dnaZoo	3832.83667316029	3.58352031326518	4412.19099186727	6910.38812473468	240000
Equus_zebra_dnaZoo	15216.1671860364	4.18230527138449	9408.58525760208	12237.560216379	240000
Equus_zebra_dnaZoo	24468.50169332	4.38860737653423	15066.5351751559	18270.0851320807	240000
Equus_zebra_dnaZoo	33205.7187687786	4.52121288538606	21473.6350890055	25101.3562516381	240000
Equus_zebra_dnaZoo	40719.0482545134	4.60979761847793	28729.0774142707	32837.1328561298	240000
Equus_zebra_dnaZoo	31072.82380807	4.49238072247084	36945.1882979889	41597.1774550446	240000
Equus_zebra_dnaZoo	25553.5623931597	4.40745145319265	46249.1666121004	51517.1099063541	240000
Equus_zebra_dnaZoo	25086.4257451625	4.39943878846765	56785.0532006078	62750.5070343472	240000
Equus_zebra_dnaZoo	28824.921808318	4.45976813788306	68715.9608680865	75471.2802507561	240000
Equus_zebra_dnaZoo	31409.9033781907	4.49706660044234	82226.5996334257	98539.0162771443	240000
Equus_zebra_dnaZoo	26927.5840052124	4.43019738942066	114851.432920863	135769.574627456	240000
Equus_zebra_dnaZoo	21949.3437084779	4.34142153924567	156687.716334049	183511.985356481	240000
Equus_zebra_dnaZoo	17233.8017068057	4.23638109161898	210336.254378913	244734.214708296	240000
Equus_zebra_dnaZoo	13232.8759114673	4.12165424001128	279132.175037679	323242.218589372	240000
Equus_zebra_dnaZoo	11549.3771825951	4.06255856488139	367352.262141066	423916.544543305	240000
Equus_zebra_dnaZoo	13000.138445416	4.1139479773653	480480.826945544	553015.737048971	240000
Equus_zebra_dnaZoo	18290.7817052326	4.2622322666035	625550.647152398	718565.407709212	240000
Giraffa_camelopardalis_antiquorum	14926.8691888003	4.17396872690712	8017.8808193551	12611.0329217079	899994.8
Giraffa_camelopardalis_antiquorum	47914.7494995624	4.68046922197937	17204.1850240606	22466.6843579043	899994.8
Giraffa_camelopardalis_antiquorum	41469.4556800042	4.61772833493667	27729.183691748	33758.5723602661	899994.8
Giraffa_camelopardalis_antiquorum	58751.1833995854	4.76901661883711	39787.9610287842	46695.9956735129	899994.8
Giraffa_camelopardalis_antiquorum	64164.4061754737	4.80729417934079	53604.0303182416	61518.7535640563	899994.8
Giraffa_camelopardalis_antiquorum	46695.3574358149	4.66927370411571	69433.476809871	78501.590575867	899994.8
Giraffa_camelopardalis_antiquorum	27849.3923790335	4.44481572413052	87569.7043418629	97959.2890082035	899994.8
Giraffa_camelopardalis_antiquorum	20284.1995577411	4.3071578745242	108348.873674544	120252.503505901	899994.8
Giraffa_camelopardalis_antiquorum	21402.5343192496	4.33046520212014	132156.133337259	145794.445908217	899994.8
Giraffa_camelopardalis_antiquorum	33450.5892874525	4.52440377298679	159432.758479175	192961.432178786	899994.8
Giraffa_camelopardalis_antiquorum	38213.0058748427	4.58221120108837	226490.105878396	270502.888553571	899994.8
Giraffa_camelopardalis_antiquorum	26081.9250486012	4.41633964254804	314515.671228746	372290.847669282	899994.8
Giraffa_camelopardalis_antiquorum	20275.9117612576	4.30698039254928	430066.024109817	505906.9687138	899994.8
Giraffa_camelopardalis_antiquorum	23828.4390559634	4.37709559368572	581747.913317784	681303.626217152	899994.8
Giraffa_camelopardalis_rothschildi	14456.9924629215	4.16007795460374	11974.2103624933	18846.6111683841	899994.8
Giraffa_camelopardalis_rothschildi	32616.1788360118	4.51343307970729	25719.0119742749	33607.6144636293	899994.8
Giraffa_camelopardalis_rothschildi	37988.0046531566	4.57964648252862	41496.2169529837	50551.283878316	899994.8
Giraffa_camelopardalis_rothschildi	79710.3590690714	4.9015147654888	59606.3508036483	70000.3638285025	899994.8
Giraffa_camelopardalis_rothschildi	77030.4504107853	4.88666243726594	80394.3768533567	92325.3219972959	899994.8
Giraffa_camelopardalis_rothschildi	43230.453990455	4.63578979635979	104256.267141235	117951.406033913	899994.8
Giraffa_camelopardalis_rothschildi	36401.3242472553	4.56111718317693	131646.544926591	147366.743706068	899994.8
Giraffa_camelopardalis_rothschildi	46097.4044762433	4.6636764730387	163086.942485544	181131.640798051	899994.8
Giraffa_camelopardalis_rothschildi	63641.856407183	4.8037428393535	199176.339110557	219889.253861639	899994.8
Giraffa_camelopardalis_rothschildi	65267.4133219499	4.81469640107863	240602.168612721	291669.152345116	899994.8
Giraffa_camelopardalis_rothschildi	40616.7373019283	4.6087050340693	342736.136077512	410021.9315997	899994.8
Giraffa_camelopardalis_rothschildi	29343.4705900777	4.46751147859319	477307.727121889	565963.409289813	899994.8
Giraffa_camelopardalis_rothschildi	30014.3147219002	4.47732843211985	654619.091457738	771431.710223134	899994.8
Giraffa_tippelskirchi	6353.16810930309	3.8029903472252	17657.1060933853	23423.1869204985	899994.8
Giraffa_tippelskirchi	8428.18232044335	3.92573392179914	29189.2677476117	36098.1832588805	899994.8
Giraffa_tippelskirchi	15925.5742219695	4.20209510046967	43007.0987701494	51285.3582973836	899994.8
Giraffa_tippelskirchi	25077.3037165479	4.39928083981522	59563.6178246177	69482.6247495782	899994.8
Giraffa_tippelskirchi	31507.1274077962	4.49840880914631	79401.6316745388	91286.5814098954	899994.8
Giraffa_tippelskirchi	26819.497332524	4.42845063377819	103171.531145252	117412.072691453	899994.8
Giraffa_tippelskirchi	18742.0872190757	4.27281795460142	131652.614237653	148715.624855676	899994.8
Giraffa_tippelskirchi	16570.7667396058	4.21934260395801	165778.635473699	186223.527292329	899994.8
Giraffa_tippelskirchi	18922.2871172221	4.27697362796208	206668.41911096	231165.479496891	899994.8
Giraffa_tippelskirchi	23243.3654040474	4.3662990097162	255662.539882821	285014.906864049	899994.8
Giraffa_tippelskirchi	26371.3226493454	4.42113191230792	314367.273845277	349537.267053747	899994.8
Giraffa_tippelskirchi	28949.4542991389	4.46164038163491	384707.260262217	426847.930657721	899994.8
Giraffa_tippelskirchi	30814.7982361412	4.48875932847697	468988.601053226	519481.533788709	899994.8
Giraffa_tippelskirchi	30609.1892827174	4.48585182699345	569974.466524191	630475.076322316	899994.8
Giraffa_tippelskirchi	31357.5808223271	4.49634255031214	690975.686120442	763467.4901739	899994.8
Gorilla_beringei_beringei	617.438681857864	2.79059383407251	7243.44562703203	11430.6376977098	130000
Gorilla_beringei_beringei	3860.52484513834	3.5866463517838	15617.8297683876	20458.7793218201	130000
Gorilla_beringei_beringei	3195.49941469635	3.50453874233703	25299.7288752527	30896.5088135289	130000
Gorilla_beringei_beringei	4150.65392073985	3.61811652365103	36493.2887518051	42963.9088918726	130000
Gorilla_beringei_beringei	5786.40570354872	3.76240888016498	49434.5290319401	56915.4243786923	130000
Gorilla_beringei_beringei	8142.52927889408	3.91075932887514	64396.3197254444	73045.2272455319	130000
Gorilla_beringei_beringei	10171.7249027441	4.00739460604203	81694.1347656195	91693.4193196402	130000
Gorilla_beringei_beringei	9521.93057506705	3.97872501068447	101692.703873661	113253.203435028	130000
Gorilla_beringei_beringei	8392.53175332567	3.92389299308574	124813.702996396	138179.1742345	130000
Gorilla_beringei_beringei	12833.0441936657	4.10832968986597	151544.645472603	184861.763712646	130000
Gorilla_beringei_beringei	34228.477202963	4.53438757816033	218178.881952688	262711.966611702	130000
Gorilla_beringei_beringei	61931.3418976084	4.79191049018901	307245.051270716	366769.876165788	130000
Gorilla_beringei_beringei	52883.2748675579	4.72331834157726	426294.701060859	505858.126902993	130000
